Unnamed: 0,MODE,sv,sw,gc_dist,r_dist,temp_cntl,export,hazmat,wgt_factor,sctg,naics,orig_state,orig_state_full,states_code_o,orig_ma,dest_state,dest_state_full,states_code_d,dest_ma,sctg_n
1623,3,900,5,362,2055,0,1,0,725.9,37,333,4,Arizona,AZ,38060,6,California,CA,348,8
1624,4,17485,13,1530,1603,0,0,0,225.4,37,334,4,Arizona,AZ,536,13,Georgia,GA,122,8
1625,1,4811,3,428,556,0,0,0,339.1,37,332,32,Nevada,NV,99999,49,Utah,UT,482,8
1626,3,70,1,1704,2036,0,0,0,307.1,37,336,17,Illinois,IL,476,6,California,CA,472,8
1627,2,331,6,12,17,0,0,0,409.3,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
1628,2,6324,1517,71,80,0,0,0,31.4,37,4238,42,Pennsylvania,PA,99999,36,New York,NY,160,8
1629,3,8629,7,1009,1227,0,0,0,11.9,37,336,48,Texas,TX,206,26,Michigan,MI,220,8
1630,1,1823,23,3,4,0,0,0,30.5,37,334,20,Kansas,KS,556,20,Kansas,KS,556,8
1631,1,134651,5,1229,1491,0,0,0,624.1,37,4238,12,Florida,FL,370,17,Illinois,IL,176,8
1632,3,1028,3,3,3,0,0,0,398.6,37,332,4,Arizona,AZ,38060,4,Arizona,AZ,38060,8
1633,3,73,1,62,1248,0,1,0,2252.9,37,4238,42,Pennsylvania,PA,428,34,New Jersey,NJ,408,8
1634,3,53,2,15,20,0,0,0,616.8,37,334,6,California,CA,348,6,California,CA,348,8
1635,4,17344,61,28,42,0,1,0,26.1,37,336,25,Massachusetts,MA,148,25,Massachusetts,MA,148,8
1636,4,9767,843,108,1815,0,1,0,41.9,37,332,6,California,CA,41740,6,California,CA,348,8
1637,3,3456,38,2471,2969,0,1,0,80.0,37,334,6,California,CA,348,36,New York,NY,408,8
1638,3,351,1,1659,1986,0,0,0,60.6,37,334,4,Arizona,AZ,99999,12,Florida,FL,99999,8
1639,3,165,4,1101,1326,0,0,0,4106.3,37,4238,13,Georgia,GA,122,23,Maine,ME,99999,8
1640,2,8596,12,3,4,0,0,0,413.0,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
1641,3,48248,7,2279,2694,0,0,0,870.8,37,336,6,California,CA,41740,24,Maryland,MD,12580,8
1642,3,2353,6,639,681,0,0,0,191.9,37,4238,17,Illinois,IL,176,13,Georgia,GA,122,8
1643,3,3295,13,965,1511,0,1,0,272.9,37,4238,48,Texas,TX,12420,17,Illinois,IL,176,8
1644,3,186,2,440,543,0,0,0,595.5,37,4238,48,Texas,TX,206,29,Missouri,MO,312,8
1645,3,3539,26,45,852,0,1,0,120.0,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1646,4,3153,3,9,779,0,1,0,166.6,37,334,17,Illinois,IL,176,17,Illinois,IL,176,8
1647,3,9780,3,580,682,0,0,0,523.8,37,339,24,Maryland,MD,12580,13,Georgia,GA,122,8
1648,4,6126,8,957,2393,0,1,0,84.7,37,4238,12,Florida,FL,370,48,Texas,TX,288,8
1649,3,1042,37,1869,2209,0,0,0,2497.4,37,333,6,California,CA,348,26,Michigan,MI,266,8
1650,3,127,7,826,954,0,0,0,477.4,37,336,36,New York,NY,99999,17,Illinois,IL,476,8
1651,4,537,11,2116,2355,0,1,0,38.3,37,326,54,West Virginia,WV,99999,6,California,CA,348,8
1652,3,841,20,552,637,0,0,0,63.0,37,332,49,Utah,UT,482,6,California,CA,348,8
1653,3,8124,29,1125,1415,0,0,0,57.6,37,336,42,Pennsylvania,PA,430,48,Texas,TX,288,8
1654,3,749,3,1004,1201,0,0,0,172.9,37,336,29,Missouri,MO,476,12,Florida,FL,370,8
1655,1,17401,2817,240,416,0,1,0,129.2,37,336,53,Washington,WA,99999,30,Montana,MT,99999,8
1656,4,2814,356,1954,2089,0,0,0,77.5,37,331,6,California,CA,472,2,Alaska,AK,99999,8
1657,3,4352,12,404,747,0,1,0,152.8,37,336,54,West Virginia,WV,99999,34,New Jersey,NJ,408,8
1658,4,813,1,4,9,0,1,0,27.9,37,336,12,Florida,FL,370,12,Florida,FL,370,8
1659,1,20078,511,1544,1813,0,0,0,122.0,37,326,13,Georgia,GA,122,4,Arizona,AZ,38060,8
1660,2,821,13,4,4,0,0,0,1178.5,37,332,40,Oklahoma,OK,538,40,Oklahoma,OK,538,8
1661,3,11344,49,1,21,0,1,0,282.5,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1662,3,1,3,1506,1759,0,0,0,308.6,37,332,1,Alabama,AL,99999,4,Arizona,AZ,38060,8
1663,1,1510,94,1339,1537,0,0,0,755.7,37,333,6,California,CA,348,48,Texas,TX,288,8
1664,1,10494,40152,485,687,0,1,0,67.8,37,327,53,Washington,WA,440,30,Montana,MT,99999,8
1665,3,30652,27,633,818,0,0,0,43.4,37,326,42,Pennsylvania,PA,99999,13,Georgia,GA,122,8
1666,1,760,22,689,800,0,0,0,11.9,37,336,36,New York,NY,104,18,Indiana,IN,294,8
1667,3,11840,32,821,961,0,0,0,240.1,37,326,13,Georgia,GA,122,9,Connecticut,CT,408,8
1668,3,2783,4,185,226,0,0,0,188.4,37,336,24,Maryland,MD,12580,36,New York,NY,408,8
1669,2,2251,8,4,4,0,0,0,919.7,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1670,4,42111,263,764,1316,0,1,0,725.4,37,4238,13,Georgia,GA,122,34,New Jersey,NJ,408,8
1671,1,22985,27835,1055,1291,0,1,0,23.4,37,336,17,Illinois,IL,476,33,New Hampshire,NH,99999,8
1672,2,30561,843,222,293,0,0,0,37.4,37,336,53,Washington,WA,99999,53,Washington,WA,500,8
1673,3,150,1,44,116,0,0,0,41.4,37,332,36,New York,NY,408,9,Connecticut,CT,408,8
1674,3,7803,52,829,1096,0,0,0,238.6,37,336,6,California,CA,348,8,Colorado,CO,99999,8
1675,3,9,1,1455,1660,0,0,0,2791.6,37,334,48,Texas,TX,206,9,Connecticut,CT,408,8
1676,1,1850,24,582,752,0,0,0,85.6,37,336,37,North Carolina,NC,172,17,Illinois,IL,176,8
1677,3,7291,24,654,792,0,0,0,32.7,37,332,35,New Mexico,NM,99999,6,California,CA,348,8
1678,1,2323,1165,2114,2669,0,1,0,40.1,37,336,54,West Virginia,WV,99999,53,Washington,WA,99999,8
1679,3,1967,16,823,1087,0,0,0,157.8,37,332,8,Colorado,CO,216,6,California,CA,41740,8
1680,3,86,2,856,981,0,0,0,533.3,37,336,12,Florida,FL,300,36,New York,NY,408,8
1681,2,621,3,22,25,0,0,0,95.0,37,326,53,Washington,WA,500,53,Washington,WA,500,8
1682,2,8216,26,55,78,0,0,0,760.9,37,336,20,Kansas,KS,99999,20,Kansas,KS,556,8
1683,3,343,76,425,518,0,0,0,156.0,37,336,13,Georgia,GA,99999,51,Virginia,VA,99999,8
1684,1,3499,3,1039,1140,0,0,0,149.1,37,4541,29,Missouri,MO,312,42,Pennsylvania,PA,428,8
1685,3,243,1,1742,2092,0,1,0,164.7,37,4238,6,California,CA,348,17,Illinois,IL,176,8
1686,1,314,236,56,62,0,0,0,9.1,37,336,20,Kansas,KS,312,29,Missouri,MO,312,8
1687,3,4820,68,801,944,0,0,0,164.4,37,332,36,New York,NY,408,47,Tennessee,TN,400,8
1688,3,484,1,2277,2656,0,0,0,825.7,37,332,6,California,CA,348,12,Florida,FL,370,8
1689,3,4450,17,1166,1312,0,1,0,59.0,37,332,35,New Mexico,NM,99999,53,Washington,WA,500,8
1690,3,221,2,829,992,0,0,0,1117.0,37,4239,12,Florida,FL,99999,54,West Virginia,WV,99999,8
1691,3,221,1,10,10,0,0,0,853.4,37,4238,1,Alabama,AL,380,1,Alabama,AL,380,8
1692,4,10570,32,4,8,0,1,0,91.9,37,336,12,Florida,FL,370,12,Florida,FL,370,8
1693,3,20335,9,120,151,0,0,0,42.3,37,336,34,New Jersey,NJ,408,9,Connecticut,CT,25540,8
1694,4,186159,10,1627,1715,0,0,0,182.2,37,334,28,Mississippi,MS,99999,6,California,CA,348,8
1695,3,53,2,12,16,0,0,0,87.3,37,4238,6,California,CA,348,6,California,CA,348,8
1696,4,44767,224,2490,2565,0,0,0,17.1,37,332,6,California,CA,348,9,Connecticut,CT,408,8
1697,1,17340,60,478,589,0,0,0,79.0,37,332,35,New Mexico,NM,99999,49,Utah,UT,482,8
1698,2,408,51,3,4,0,0,0,204.1,37,339,42,Pennsylvania,PA,99999,42,Pennsylvania,PA,99999,8
1699,3,17397,76,1567,1868,0,0,0,132.7,37,333,33,New Hampshire,NH,148,48,Texas,TX,206,8
1700,1,1410,414,971,1225,0,0,0,11.9,37,336,36,New York,NY,104,27,Minnesota,MN,378,8
1701,1,15448,644,1208,1496,0,0,0,89.5,37,336,6,California,CA,348,20,Kansas,KS,556,8
1702,3,12095,5,850,1052,0,0,0,71.4,37,4238,12,Florida,FL,99999,42,Pennsylvania,PA,99999,8
1703,4,2535,1,2490,2565,0,0,0,16.7,37,332,6,California,CA,348,9,Connecticut,CT,408,8
1704,3,93,13,1230,1447,0,0,0,100.3,37,4238,6,California,CA,348,48,Texas,TX,206,8
1705,3,119002,133,999,1190,0,0,0,225.3,37,336,53,Washington,WA,500,6,California,CA,348,8
1706,1,3277,114,2179,2506,0,0,0,17.7,37,332,6,California,CA,348,42,Pennsylvania,PA,99999,8
1707,3,2055,14,2164,2468,0,0,0,211.9,37,332,12,Florida,FL,300,6,California,CA,348,8
1708,3,709,2,1341,1621,0,0,0,57.6,37,332,12,Florida,FL,370,26,Michigan,MI,99999,8
1709,4,3975,3,1126,1150,0,0,0,66.7,37,334,12,Florida,FL,99999,20,Kansas,KS,556,8
1710,1,27,3,5,6,0,0,0,14690.7,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1711,3,34958,42,985,1187,0,0,0,25.2,37,313,48,Texas,TX,41700,18,Indiana,IN,294,8
1712,5,91101,189637,540,879,0,1,0,41.0,37,332,45,South Carolina,SC,99999,26,Michigan,MI,220,8
1713,3,516,16,46,52,0,0,0,1456.1,37,332,13,Georgia,GA,99999,13,Georgia,GA,99999,8
1714,4,4390,27,2367,2426,0,0,0,297.8,37,4238,6,California,CA,348,12,Florida,FL,370,8
1715,3,814,1,17,20,0,0,0,374.4,37,336,6,California,CA,348,6,California,CA,348,8
1716,3,242,1,1319,1527,0,0,0,97.3,37,314,12,Florida,FL,422,35,New Mexico,NM,99999,8
1717,3,2162,15,84,92,0,0,0,17.5,37,332,6,California,CA,348,6,California,CA,41740,8
1718,3,266,128,10,112,0,1,0,1435.9,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
1719,3,12789,3,1257,1292,0,0,0,169.1,37,333,4,Arizona,AZ,38060,29,Missouri,MO,476,8
1720,1,1700,7,88,112,0,0,0,34.2,37,336,13,Georgia,GA,496,45,South Carolina,SC,16700,8
1721,2,9284,14,5,6,0,0,0,421.7,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
1722,3,3683,42,497,617,0,0,0,92.7,37,339,10,Delaware,DE,428,18,Indiana,IN,258,8
1723,4,17196,25,1971,2038,0,0,0,160.4,37,336,4,Arizona,AZ,38060,24,Maryland,MD,12580,8
1724,2,23696,2180,412,469,0,0,0,64.8,37,336,40,Oklahoma,OK,99999,48,Texas,TX,41700,8
1725,1,245,204,569,738,0,0,0,805.5,37,336,29,Missouri,MO,476,22,Louisiana,LA,99999,8
1726,3,279,19,1975,2370,0,1,0,2562.6,37,4238,49,Utah,UT,482,36,New York,NY,408,8
1727,1,168486,1101,2436,2949,0,0,0,59.4,37,336,36,New York,NY,408,53,Washington,WA,500,8
1728,1,35481,15,620,713,0,0,0,41.1,37,336,9,Connecticut,CT,408,39,Ohio,OH,178,8
1729,3,6592,1,1900,1966,0,0,0,362.5,37,4238,6,California,CA,348,13,Georgia,GA,122,8
1730,3,71,1,530,652,0,0,0,2080.0,37,336,55,Wisconsin,WI,376,20,Kansas,KS,99999,8
1731,2,348955,16028,205,260,0,0,0,21.2,37,336,12,Florida,FL,45300,12,Florida,FL,370,8
1732,3,4784,12,419,630,0,1,0,153.6,37,336,54,West Virginia,WV,99999,36,New York,NY,408,8
1733,3,3,1,1896,2282,0,1,0,45.3,37,334,4,Arizona,AZ,536,12,Florida,FL,370,8
1734,1,30981,13423,247,336,0,0,0,139.7,37,332,55,Wisconsin,WI,376,18,Indiana,IN,294,8
1735,4,22001,6,392,597,0,0,0,2477.0,37,4238,8,Colorado,CO,216,35,New Mexico,NM,99999,8
1736,3,2831,10,145,188,0,0,0,78.6,37,334,42,Pennsylvania,PA,428,36,New York,NY,99999,8
1737,3,32,1,1118,1394,0,0,0,6.7,37,336,31,Nebraska,NE,420,37,North Carolina,NC,99999,8
1738,2,1839,8,23,26,0,0,0,816.2,37,332,53,Washington,WA,500,53,Washington,WA,500,8
1739,3,7838,19,1744,1999,0,0,0,20.7,37,336,39,Ohio,OH,184,16,Idaho,ID,99999,8
1740,3,3561,22,27,33,0,0,0,80.6,37,332,6,California,CA,348,6,California,CA,348,8
1741,1,1308,1062,26,30,0,0,0,204.5,37,339,9,Connecticut,CT,408,9,Connecticut,CT,408,8
1742,3,814,19,997,1220,0,0,0,423.6,37,335,6,California,CA,348,53,Washington,WA,500,8
1743,3,314,3,4,4,0,0,0,166.9,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1744,3,5087,12,1108,1662,0,0,0,122.3,37,336,48,Texas,TX,41700,49,Utah,UT,482,8
1745,3,240,1,819,991,0,0,0,263.3,37,4238,12,Florida,FL,99999,51,Virginia,VA,47900,8
1746,3,9128,9,2494,3147,0,0,0,36.1,37,336,53,Washington,WA,440,33,New Hampshire,NH,148,8
1747,3,659,7,22,1076,0,1,0,794.6,37,332,6,California,CA,348,6,California,CA,348,8
1748,3,1536,6,998,1181,0,0,0,478.9,37,332,6,California,CA,348,53,Washington,WA,500,8
1749,3,148,2,43,50,0,0,0,9.4,37,326,53,Washington,WA,500,53,Washington,WA,500,8
1750,4,2979,126,1113,1261,0,0,0,810.6,37,336,40,Oklahoma,OK,538,12,Florida,FL,370,8
1751,3,34252,17,26,29,0,0,0,24.0,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1752,3,2875,47,308,367,0,0,0,754.8,37,332,25,Massachusetts,MA,99999,36,New York,NY,160,8
1753,3,1419,74,842,1012,0,0,0,127.5,37,334,45,South Carolina,SC,99999,36,New York,NY,99999,8
1754,3,158,2,960,1151,0,0,0,1060.8,37,336,6,California,CA,348,53,Washington,WA,500,8
1755,3,6735,13,377,1933,0,1,0,418.8,37,334,20,Kansas,KS,312,47,Tennessee,TN,368,8
1756,3,53,2,271,331,0,0,0,533.7,37,336,12,Florida,FL,300,1,Alabama,AL,99999,8
1757,3,1049,33,489,574,0,0,0,811.2,37,335,47,Tennessee,TN,400,20,Kansas,KS,312,8
1758,4,603,5,1105,1217,0,1,0,637.2,37,4238,12,Florida,FL,370,36,New York,NY,408,8
1759,3,51,3,2484,2879,0,0,0,25.4,37,326,10,Delaware,DE,428,6,California,CA,488,8
1760,3,178364,150,1894,2280,0,0,0,93.6,37,336,12,Florida,FL,370,4,Arizona,AZ,536,8
1761,4,730,9,13,151,0,1,0,720.9,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
1762,4,886,23,452,1281,0,1,0,72.8,37,332,20,Kansas,KS,556,47,Tennessee,TN,368,8
1763,3,261,4,806,937,0,0,0,1056.8,37,339,45,South Carolina,SC,273,48,Texas,TX,288,8
1764,1,3176,13,2502,2872,0,0,0,181.3,37,336,6,California,CA,348,9,Connecticut,CT,408,8
1765,3,16087,32,182,222,0,0,0,91.7,37,336,24,Maryland,MD,12580,36,New York,NY,408,8
1766,3,1366,13,1797,1842,0,0,0,125.3,37,336,48,Texas,TX,41700,53,Washington,WA,500,8
1767,1,1246,6,921,1097,0,0,0,131.1,37,4238,12,Florida,FL,99999,10,Delaware,DE,428,8
1768,4,39,1,1220,1257,0,0,0,2458.4,37,4238,8,Colorado,CO,216,13,Georgia,GA,122,8
1769,3,17774,23,578,896,0,0,0,55.6,37,336,8,Colorado,CO,216,4,Arizona,AZ,38060,8
1770,1,11225,334,950,1143,0,0,0,207.2,37,336,53,Washington,WA,500,6,California,CA,348,8
1771,2,630,1,14,17,0,0,0,255.3,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
1772,1,11463,410,29,37,0,0,0,160.9,37,332,39,Ohio,OH,184,39,Ohio,OH,184,8
1773,4,86384,123,382,1383,0,1,0,345.1,37,551114,6,California,CA,348,6,California,CA,488,8
1774,1,9038,143,612,747,0,0,0,67.6,37,336,51,Virginia,VA,47900,1,Alabama,AL,99999,8
1775,2,6032,100,3,3,0,0,0,27.5,37,335,53,Washington,WA,500,53,Washington,WA,500,8
1776,2,1256,3,5,6,0,0,0,323.2,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
1777,4,5323,9,633,826,0,0,0,154.7,37,326,42,Pennsylvania,PA,99999,13,Georgia,GA,122,8
1778,3,1194,25,1556,1991,0,0,0,401.0,37,326,41,Oregon,OR,440,40,Oklahoma,OK,538,8
1779,3,4193,1,30,38,0,0,0,49.8,37,332,42,Pennsylvania,PA,428,10,Delaware,DE,428,8
1780,3,7428,79,2642,3323,0,0,0,370.5,37,336,12,Florida,FL,99999,53,Washington,WA,500,8
1781,3,12699,4,786,942,0,0,0,105.3,37,336,36,New York,NY,408,13,Georgia,GA,122,8
1782,3,1317,3,955,1354,0,0,0,38.1,37,334,6,California,CA,348,53,Washington,WA,99999,8
1783,3,401,3,29,35,0,0,0,185.7,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
1784,4,91037,963,779,2557,0,1,0,12.1,37,331,41,Oregon,OR,440,6,California,CA,348,8
1785,1,216660,31543,14,20,0,0,0,12.4,37,336,36,New York,NY,104,36,New York,NY,104,8
1786,3,974,5,559,759,0,0,0,1027.8,37,4238,53,Washington,WA,99999,49,Utah,UT,482,8
1787,1,98199,80551,409,507,0,0,0,186.0,37,336,22,Louisiana,LA,99999,40,Oklahoma,OK,416,8
1788,3,230,1,549,609,0,0,0,51.8,37,4238,47,Tennessee,TN,368,31,Nebraska,NE,99999,8
1789,3,28592,60,242,316,0,0,0,559.4,37,335,48,Texas,TX,206,40,Oklahoma,OK,538,8
1790,3,2628,6,667,799,0,0,0,154.8,37,333,49,Utah,UT,482,53,Washington,WA,500,8
1791,3,466,32,263,343,0,0,0,1494.6,37,332,13,Georgia,GA,99999,1,Alabama,AL,99999,8
1792,3,217,5,823,1087,0,0,0,155.3,37,332,8,Colorado,CO,216,6,California,CA,41740,8
1793,3,463,14,26,33,0,0,0,252.7,37,332,9,Connecticut,CT,408,9,Connecticut,CT,25540,8
1794,4,273,2,985,1009,0,1,0,840.1,37,334,53,Washington,WA,500,6,California,CA,348,8
1795,3,359,3,22,25,0,0,0,9.5,37,326,53,Washington,WA,500,53,Washington,WA,500,8
1796,4,11,1,1241,1285,0,0,0,19.9,37,336,4,Arizona,AZ,536,53,Washington,WA,500,8
1797,1,57236,3644,1025,1282,0,0,0,40.8,37,336,12,Florida,FL,422,36,New York,NY,464,8
1798,4,325,4,539,791,0,0,0,921.3,37,4238,47,Tennessee,TN,99999,36,New York,NY,408,8
1799,1,2148,25,165,226,0,0,0,342.3,37,4231,53,Washington,WA,500,53,Washington,WA,99999,8
1800,3,4479,14,1896,2118,0,0,0,43.4,37,334,4,Arizona,AZ,536,12,Florida,FL,370,8
1801,4,663,65,2252,2351,0,0,0,2675.7,37,4238,6,California,CA,348,51,Virginia,VA,47900,8
1802,3,10659,71,1092,1289,0,0,0,494.4,37,332,12,Florida,FL,370,34,New Jersey,NJ,408,8
1803,2,84,35,64,75,0,0,0,1003.7,37,332,42,Pennsylvania,PA,99999,42,Pennsylvania,PA,99999,8
1804,3,1202,23,1050,1236,0,0,0,66.4,37,334,36,New York,NY,99999,20,Kansas,KS,99999,8
1805,3,2502,4,559,1609,0,1,0,37.0,37,336,53,Washington,WA,440,6,California,CA,488,8
1806,3,5255,47,750,957,0,0,0,174.5,37,332,36,New York,NY,160,13,Georgia,GA,99999,8
1807,3,8573,2,675,896,0,0,0,69.1,37,4238,37,North Carolina,NC,172,55,Wisconsin,WI,376,8
1808,1,11939,470,1471,1636,0,0,0,147.4,37,333,26,Michigan,MI,220,49,Utah,UT,482,8
1809,2,7110,20,379,447,0,0,0,39.2,37,336,34,New Jersey,NJ,408,39,Ohio,OH,184,8
1810,3,6676,13,2248,2833,0,0,0,84.6,37,336,37,North Carolina,NC,172,53,Washington,WA,500,8
1811,4,6617,807,520,539,0,1,0,407.5,37,336,40,Oklahoma,OK,538,22,Louisiana,LA,406,8
1812,2,1089,8,29,34,0,0,0,1143.2,37,336,53,Washington,WA,500,53,Washington,WA,500,8
1813,3,22925,4,340,430,0,0,0,103.7,37,333,4,Arizona,AZ,38060,48,Texas,TX,238,8
1814,3,3724,10,2412,2813,0,0,0,198.2,37,336,34,New Jersey,NJ,408,6,California,CA,41740,8
1815,4,17026,568,709,1211,0,1,0,191.1,37,4238,17,Illinois,IL,176,34,New Jersey,NJ,408,8
1816,1,815,1791,144,168,0,0,0,23.1,37,336,17,Illinois,IL,476,17,Illinois,IL,99999,8
1817,4,1730,37,319,328,0,0,0,83.0,37,336,47,Tennessee,TN,368,21,Kentucky,KY,350,8
1818,3,4618,6,303,364,0,0,0,47.1,37,336,36,New York,NY,464,25,Massachusetts,MA,148,8
1819,2,1030,2,14,17,0,0,0,248.1,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
1820,2,1056,3,3,3,0,0,0,53.3,37,335,53,Washington,WA,500,53,Washington,WA,500,8
1821,3,119,1,271,331,0,0,0,534.2,37,336,12,Florida,FL,300,1,Alabama,AL,99999,8
1822,4,26553,23,2187,2215,0,0,0,186.9,37,336,4,Arizona,AZ,38060,9,Connecticut,CT,408,8
1823,3,164,2,1096,1216,0,0,0,157.5,37,332,8,Colorado,CO,216,26,Michigan,MI,99999,8
1824,3,4515,13,13,17,0,1,0,213.4,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1825,3,2627,6,2210,2367,0,1,0,320.5,37,4238,45,South Carolina,SC,16700,6,California,CA,348,8
1826,3,240,1,1565,2079,0,0,0,154.2,37,4236,16,Idaho,ID,99999,22,Louisiana,LA,29340,8
1827,3,1435,3,4,6,0,0,0,382.8,37,332,9,Connecticut,CT,25540,9,Connecticut,CT,25540,8
1828,3,3706,11,829,1067,0,0,0,82.7,37,335,19,Iowa,IA,99999,49,Utah,UT,482,8
1829,1,2765,282,874,1012,0,0,0,830.4,37,332,18,Indiana,IN,99999,22,Louisiana,LA,99999,8
1830,2,2298,1157,32,38,0,0,0,30.9,37,4238,42,Pennsylvania,PA,99999,36,New York,NY,99999,8
1831,1,14439,7805,860,938,0,0,0,49.0,37,332,56,Wyoming,WY,99999,17,Illinois,IL,176,8
1832,2,5697,11,19,22,0,0,0,257.6,37,332,24,Maryland,MD,47900,24,Maryland,MD,47900,8
1833,3,418,2,229,254,0,0,0,869.8,37,336,39,Ohio,OH,184,39,Ohio,OH,178,8
1834,1,1271,212,14,19,0,0,0,647.2,37,332,29,Missouri,MO,476,29,Missouri,MO,476,8
1835,3,26,2,663,899,0,0,0,768.4,37,335,47,Tennessee,TN,400,48,Texas,TX,288,8
1836,3,312,2,2488,2571,0,0,0,130.6,37,336,6,California,CA,348,9,Connecticut,CT,408,8
1837,3,16113,122,1555,1865,0,0,0,95.3,37,314,12,Florida,FL,422,8,Colorado,CO,216,8
1838,1,28182,2959,142,185,0,1,0,15.8,37,336,36,New York,NY,104,36,New York,NY,408,8
1839,2,8530,8,4,4,0,0,0,475.7,37,332,6,California,CA,348,6,California,CA,348,8
1840,2,127,53,7,12,0,0,0,1715.8,37,332,9,Connecticut,CT,408,9,Connecticut,CT,408,8
1841,3,5047,7,621,644,0,0,0,196.4,37,4238,17,Illinois,IL,176,37,North Carolina,NC,172,8
1842,1,715,4,982,1119,0,0,0,310.2,37,336,36,New York,NY,160,20,Kansas,KS,99999,8
1843,3,184,2,590,688,0,0,0,566.7,37,334,24,Maryland,MD,47900,17,Illinois,IL,176,8
1844,1,1132,6,1870,2159,0,0,0,490.9,37,327,6,California,CA,348,39,Ohio,OH,178,8
1845,5,40504,124847,912,1291,0,0,0,70.3,37,331,39,Ohio,OH,198,48,Texas,TX,206,8
1846,2,892,164,223,279,0,0,0,139.0,37,332,20,Kansas,KS,556,31,Nebraska,NE,99999,8
1847,1,18444,2057,2367,2710,0,0,0,12.4,37,336,36,New York,NY,104,6,California,CA,348,8
1848,4,32253,19,1409,1514,0,0,0,300.8,37,336,4,Arizona,AZ,38060,1,Alabama,AL,99999,8
1849,4,552,18,1225,1550,0,1,0,276.6,37,4238,48,Texas,TX,12420,6,California,CA,348,8
1850,3,2329,14,453,511,0,0,0,184.9,37,332,12,Florida,FL,99999,13,Georgia,GA,122,8
1851,3,1069,1,37,43,0,0,0,163.8,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
1852,3,515,1,1896,2370,0,0,0,29.7,37,332,50,Vermont,VT,99999,48,Texas,TX,99999,8
1853,3,3405,14,385,466,0,0,0,14.5,37,336,32,Nevada,NV,99999,6,California,CA,348,8
1854,3,859,17,25,33,0,0,0,103.8,37,333,4,Arizona,AZ,38060,4,Arizona,AZ,38060,8
1855,3,16210,91,17,25,0,0,0,790.3,37,4238,6,California,CA,348,6,California,CA,348,8
1856,3,14485,72,27,32,0,0,0,486.1,37,332,6,California,CA,348,6,California,CA,348,8
1857,1,1002,1,1871,2251,0,0,0,847.3,37,334,53,Washington,WA,500,18,Indiana,IN,258,8
1858,4,5224,413,755,1727,0,1,0,20.1,37,336,4,Arizona,AZ,536,6,California,CA,488,8
1859,1,5231,223,431,511,0,0,0,15.7,37,4238,18,Indiana,IN,258,42,Pennsylvania,PA,99999,8
1860,1,517,2,661,774,0,0,0,451.5,37,332,50,Vermont,VT,99999,39,Ohio,OH,178,8
1861,3,29655,104,61,398,0,1,0,1051.8,37,336,17,Illinois,IL,99999,17,Illinois,IL,176,8
1862,3,6480,5,2469,2597,0,1,0,163.6,37,4238,6,California,CA,348,36,New York,NY,408,8
1863,4,933,2,2603,2653,0,0,0,225.9,37,334,6,California,CA,348,25,Massachusetts,MA,148,8
1864,3,5559,19,2127,2547,0,0,0,206.4,37,335,6,California,CA,348,12,Florida,FL,45300,8
1865,1,80871,32301,810,955,0,0,0,24.5,37,331,20,Kansas,KS,312,42,Pennsylvania,PA,99999,8
1866,3,1534,1,17,122,0,1,0,79.2,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
1867,5,31125,39674,872,1119,0,0,0,34.4,37,332,20,Kansas,KS,312,24,Maryland,MD,99999,8
1868,4,11787,5,876,909,0,0,0,902.2,37,4238,47,Tennessee,TN,99999,48,Texas,TX,206,8
1869,1,14136,43010,981,1150,0,0,0,65.1,37,332,42,Pennsylvania,PA,430,48,Texas,TX,99999,8
1870,1,1647,486,1444,1773,0,0,0,901.3,37,336,36,New York,NY,99999,48,Texas,TX,288,8
1871,1,10114,32,1558,1821,0,0,0,25.2,37,313,48,Texas,TX,41700,34,New Jersey,NJ,408,8
1872,3,1930,2,446,741,0,0,0,74.3,37,4541,29,Missouri,MO,312,22,Louisiana,LA,99999,8
1873,1,29809,3346,2211,2767,0,0,0,227.7,37,336,13,Georgia,GA,99999,6,California,CA,472,8
1874,1,14898,284,166,208,0,0,0,152.3,37,336,42,Pennsylvania,PA,99999,9,Connecticut,CT,25540,8
1875,3,842,5,17,21,0,0,0,4468.2,37,332,6,California,CA,348,6,California,CA,348,8
1876,4,1896,2,10,150,0,1,0,181.5,37,4238,6,California,CA,348,6,California,CA,348,8
